Company,Question ID,From Sentences,Unit,Value
DBS Group Holdings Limited_report,B-SOC_DEV_ATH_M,"employee category: male, 2023: 32.7, 2022: 35.7, 2021: 37.9",hours,32.7
DBS Group Holdings Limited_report,B-SOC_DEV_ATH_F,"employee category: female, 2023: 32.3, 2022: 33.5, 2021: 31.6",hours,32.3
DBS Group Holdings Limited_report,B-SOC_OHS_FAT,There is no mention of work-related fatalities in the provided text.,null,null
DBS Group Holdings Limited_report,B-SOC_OHS_HCI,There is no information on high-consequence work-related injuries in the provided text.,null,null
DBS Group Holdings Limited_report,B-SOC_OHS_REC,There is no information on recordable work-related injuries in the provided text.,null,null
DBS Group Holdings Limited_report,B-SOC_OHS_RWI,There is no information on recordable work-related illnesses or health conditions in the provided text.,null,null
DBS Group Holdings Limited_report,B-GOV_BOC_BIN,"This information is not available in the provided text.  The report mentions that 20% of the board are women and states a target of 30% female board representation by 2030, but does not give the total number of board members or specify how many are independent.",percentage,null
DBS Group Holdings Limited_report,B-GOV_BOC_WOB,"at the highest levels of leadership in dbs, women make up 27% of our group management committee and 20% of our board respectively.",percentage,20
DBS Group Holdings Limited_report,B-GOV_MAD_WMT,"overall, women comprise half of our workforce, 41% of our senior management svp to md and drive some of our largest businesses and functions across the bank.",percentage,41
DBS Group Holdings Limited_report,B-GOV_ETB_ACD,"The report mentions anti-corruption policies and standards, training requirements, and a whistleblowing program, but it does not provide a specific number of disclosures made.",number of disclosures,null
DBS Group Holdings Limited_report,B-GOV_ETB_ACT_N,"all new hires, including part-time and contract staff, must undergo mandatory training on financial crime prevention. this training covers areas such as aml and sanctions, anti-fraud, anti-bribery & corruption, and the code of conduct. it includes relevant case studies to cultivate effective risk management and decision-making skills. similarly, existing employees also need to complete mandatory training. 1 every bank employee is required to annually attest that they understand, observe, and will promote compliance with both the spirit and letter of our code of conduct. in 2023, we also included an anti-bribery and corruption pack as part of the induction exercise for new board members.",number of employees,null
DBS Group Holdings Limited_report,B-GOV_ETB_ACT_P,"all new hires, including part-time and contract staff, must undergo mandatory training on financial crime prevention. this training covers areas such as aml and sanctions, anti-fraud, anti-bribery & corruption, and the code of conduct. it includes relevant case studies to cultivate effective risk management and decision-making skills. similarly, existing employees also need to complete mandatory training. 1 every bank employee is required to annually attest that they understand, observe, and will promote compliance with both the spirit and letter of our code of conduct. in 2023, we also included an anti-bribery and corruption pack as part of the induction exercise for new board members.",percentage,null
DBS Group Holdings Limited_report,B-GOV_CER_LRC,"achieved iso27001 certification for information security management systems achieved singapore cyber trust mark ctm certification at the advocate level our robust data protection policies and practices are also certified by tüv süd, an external independent certification body in 2023, we continued to improve our cyber security capabilities through: investing in our cyber defence capabilities we enhanced our cyber defence capabilities through the following: enhanced and secured our mobile applications using solutions such as runtime application self-protection rasp , ensuring a continued safe banking experience for customers. the enhanced control detects the presence of malware, prevents unauthorised access on compromised devices, and guides dbs customers to remove malicious mobile applications. implemented secure file transfer technologies to facilitate secure collaboration with external parties, and established secure storage of sensitive data for our developers. reviewed our key cyber security technology stack to identify opportunities for improvement, ensuring alignment with the evolving cyber threat landscape. this led to the refreshment of our: web isolation to enhance our network’s resilience against sophisticated web-borne threats. data protection controls to strengthen overall data protection framework and ensure compliance with regulatory standards. application security testing technologies to identify and remediate vulnerabilities in the early stages of the development lifecycle. expanded the implementation of key controls, such as data monitoring and application whitelisting, to further safeguard our critical and key systems. this targeted expansion broadens the protective scope against potential threats, enhances our detection and response capabilities, and ensures the integrity and availability of essential systems. continued investment in machine learning and automation to enable our security operation centre to adequately handle the year-on-year increase in the volume of security events and alerts. our security operation centre monitors cyber-attacks and incidents including data breaches. strengthening cyber incident response in addition to investing in cyber security controls, we equally prioritise the development of robust cyber incident response and recovery capabilities. in 2023, we: implemented deep packet inspection of our web traffic to detect and prevent sophisticated and evasive cyber-attack tactics and techniques. validated more cyber defences and controls against the mitre att&ck framework, simulating the modus operandi of 262 threat actors and 915 cyber-attack techniques. this ensures that our incident response capabilities are aligned with the latest threat intelligence and are adapted to the emerging and ever-changing cyber exploits. continued to expand the scope of our monitoring as we expanded the adoption of public cloud and new cloud technologies, automated the response and investigation of cyber security events and alerts, and enhanced the use cases for our cyber security incident detection and mitigation. validated the efficacy of our incident detection and response capabilities in our adversarial attack simulation exercise where the attack attempts were promptly detected and neutralised. staying vigilant through knowledge sharing and ecosystem partnerships the interconnected nature of cyber threats and their contagion effect necessitates a comprehensive and collective response from the financial industry and the wider ecosystem. collaboration with industry partners, peer banks, regulators, law enforcement, and government agencies is integral to tackling prevailing cyber threats. in view of mobile malware targeting our customers, we participated in an industry effort to share best practices in mobile application security. for example, we implement and operate runtime application self-protection rasp to safeguard our mobile applications against malware.",certifications,"ISO27001 (information security management systems), Singapore Cyber Trust Mark (CTM) at the Advocate level, Data Protection Trustmark (DPTM) from the Infocomm Media Development Authority of Singapore (IMDA), Green Mark Platinum (Singapore building certification)"
